776974.362678612	8292757.15024679
776974.362678612	8292757.15024679
776913.081112009	8292836.17283593
776834.058522843	8292774.89126936
776895.340089446	8292695.86868022
776895.340089446	8292695.86868022
776834.058522843	8292774.89126936
776755.035933677	8292713.60970279
776816.31750028	8292634.58711365
777308.194057839	8293142.58066879
777246.912491236	8293221.60325793
777167.88990207	8293160.32169136
777229.171468673	8293081.29910222
777229.171468673	8293081.29910222
777167.88990207	8293160.32169136
777088.867312904	8293099.04012479
777150.148879507	8293020.01753565
777150.148879507	8293020.01753565
777088.867312904	8293099.04012479
777009.844723738	8293037.75855822
777071.126290341	8292958.73596908
777071.126290341	8292958.73596908
777009.844723738	8293037.75855822
776930.822134572	8292976.47699165
776992.103701175	8292897.4544025
776992.103701175	8292897.4544025
776930.822134572	8292976.47699165
776851.799545406	8292915.19542507
776913.081112009	8292836.17283593
776913.081112009	8292836.17283593
776851.799545406	8292915.19542507
776772.77695624	8292853.9138585
776834.058522843	8292774.89126936
777246.912491236	8293221.60325793
777185.630924633	8293300.62584708
777106.608335467	8293239.3442805
777167.88990207	8293160.32169136
777167.88990207	8293160.32169136
777106.608335467	8293239.3442805
777027.585746301	8293178.06271393
777088.867312904	8293099.04012479
777088.867312904	8293099.04012479
777027.585746301	8293178.06271393
776948.563157135	8293116.78114736
777009.844723738	8293037.75855822
777009.844723738	8293037.75855822
776948.563157135	8293116.78114736
776869.540567969	8293055.49958079
776930.822134572	8292976.47699165
776930.822134572	8292976.47699165
776869.540567969	8293055.49958079
776790.517978803	8292994.21801422
776851.799545406	8292915.19542507
777185.630924633	8293300.62584708
777124.34935803	8293379.64843622
777045.326768864	8293318.36686965
777106.608335467	8293239.3442805
777106.608335467	8293239.3442805
777045.326768864	8293318.36686965
776966.304179698	8293257.08530307
777027.585746301	8293178.06271393
777027.585746301	8293178.06271393
776966.304179698	8293257.08530307
776887.281590532	8293195.8037365
776948.563157135	8293116.78114736
776948.563157135	8293116.78114736
776887.281590532	8293195.8037365
776808.259001366	8293134.52216993
776869.540567969	8293055.49958079
